TIME,Value,time,index_All_sentiment,index_All_sentiment_(w/o_pos_and_neg),index_Crisis_sentiment,index_Fear_sentiment,index_Hedging_sentiment,index_Negative_sentiment,index_Negative_sentiment_+,index_Opinion_sentiment,index_Positive_sentiment,index_Risk_sentiment
1997-01,25.38,1997-01,22.141859483104,15.1365865806255,0.0433092606026483,0.9203217878062768,9.528037332582633,10.0802304052663,21.719594192228108,4.6232635693327095,5.80344092075487,2.9775116664320693
1997-02,23.54,1997-02,25.835111202034,17.963780187236303,0.0487087315272135,0.9546911379333852,10.6087617266271,11.3004257143135,25.367507379372807,5.62098761824044,6.64387098031193,3.75057232759544
1997-03,23.73,1997-03,28.1673724697929,19.0217180154629,0.116554644702591,1.04899180232332,11.4378958001476,12.758848440110302,27.2582462411127,6.08415245347526,7.66152531178368,4.07164225494386
1997-04,23.97,1997-04,17.9857592207813,12.1958230332695,0.0328507017731166,0.821267544327915,7.2189417146423684,8.590458513669981,17.805080361029102,4.0159982917635,4.58267289734976,2.5459293874165296
1997-05,21.73,1997-05,32.6328823170511,23.606575027814607,0.116642141908624,1.2830635609948602,14.8763593295768,14.580267738578,32.677744679323695,6.4153178049743405,8.21878476833076,5.132254243979469
1997-06,22.41,1997-06,27.836186383141303,19.616502646514,0.0856903677435089,1.08760851366761,13.0513021640113,11.719805680612199,27.163846574692197,5.253478699352041,7.16503305670725,3.70446051321938
1997-07,20.73,1997-07,31.5936418759206,21.239423109862607,0.205542804288993,1.1390497071015,13.7799321708745,14.122503511356197,30.463156452331198,5.592477133363018,8.37586927477646,4.47912027679764
1997-08,21.27,1997-08,33.1815623880902,22.561006804113106,0.0306952473525349,1.2175781449838798,14.303985266281199,15.0713664500946,32.3527907095718,6.93712590167289,7.89891031871897,4.56336010641019
1997-09,21.27,1997-09,22.3621722073095,15.3314061532108,0.134214329960768,0.8465826966756139,9.36403055957052,10.380962213504,22.155688622754504,4.39810035102209,5.30146603345034,3.27792690481106
1997-10,20.47,1997-10,16.497461928934,11.6702459976571,0.0878563061304178,0.532018742678641,7.4677860210855,7.17493166731743,16.3607965638422,3.2409215150331803,4.05115189379147,2.3184303006638
1997-11,22.55,1997-11,15.6466977924326,11.149272239969301,0.16001005777506,0.537176622530559,7.13187686083125,6.87471783940704,15.720988176399601,2.92018355439484,3.7888095823166,2.17727971472492
1997-12,20.48,1997-12,36.9386063295459,25.186521675525302,0.438874530648071,1.52386989808358,15.5556639196371,17.1648705320134,36.0730482274344,6.436826449505039,9.338274735456189,5.54688642902423
1998-01,19.95,1998-01,19.5894780016283,14.251345246184599,0.177529644389757,0.7897008319406429,8.9805513213715,8.79077825323073,19.6139648491303,3.70975739655837,4.67698787288877,3.1526816158870603
1998-02,20.67,1998-02,29.5183348771318,22.067236963984104,0.122595760911022,1.4439056285076002,13.2130986759657,13.3493161880891,30.172178935324002,6.688279845256901,6.81087560616792,4.944695690077911
1998-03,21.83,1998-03,48.3206133311781,33.6570102414298,0.415661189945617,1.7088293364430902,20.5059520373171,23.1500190511378,47.9280444295629,9.918137837869038,11.996443787597102,8.02457019478345
1998-04,20.44,1998-04,39.00197942376779,27.8585567312627,0.14662398279611902,1.61286381075731,17.9858752229906,17.619315266000303,39.0997287456319,7.5511351140001395,9.06624960289337,5.498399354854469
1998-05,20.27,1998-05,21.647933536325397,16.456742643245498,0.123233018233351,0.7239939821209429,11.3579765138406,8.26688163982068,21.663337663604608,3.8715706561644714,4.5185440018895715,2.80868587390181
1998-06,21.79,1998-06,31.496370306767602,21.887440480836702,0.148310046054172,1.17867457653578,14.432909218640196,14.2221528374053,31.363671844508602,5.70603387713683,7.321832799937531,4.28537975177581
1998-07,22.66,1998-07,26.8308362649333,17.4556688512294,0.089287308701941,1.13394882051465,10.7055483133627,13.5805996535652,26.8040500723227,5.54474187039054,6.83047911569849,3.7768531580921
1998-08,27.2,1998-08,24.2517666091788,16.5366828955602,0.0992048350910395,1.3430808443094502,10.1417866027685,12.331924115932301,24.7630530669557,4.96024175455197,5.95229010546236,3.5179560751514702
1998-09,40.35,1998-09,22.1066916066091,15.495773046524,0.220058315453595,0.880233261814381,10.489446369954699,9.5450294327997,21.8499569052466,3.49342575782582,5.2630613779318205,2.714052557261
1998-10,38.69,1998-10,14.177940860666801,10.0557407355536,0.130715292755571,0.37347226501591896,6.68982194709765,6.082929516446789,14.205951280543001,2.3061912364733,3.0251253466289403,1.93271897145738
1998-11,35.56,1998-11,20.265731133836,12.9973128312309,0.139956706725386,0.7464357692020601,7.91221915354184,9.824960812122141,19.6219302828992,3.83481376427558,5.0104501007688205,2.9297603941180803
1998-12,36.29,1998-12,48.1870730425642,31.686810299527,0.157645822385706,2.73252758801891,18.9174986862848,25.564897530215397,48.791382028376105,10.5622700998423,11.140304781923199,6.988964792432991
1999-01,35.45,1999-01,18.8977347340774,12.1060407091266,0.129951849420004,0.937021230028452,7.87234624644342,9.89001969796453,18.8977347340774,2.84526154519588,4.5209564456117315,2.64007441453272
1999-02,31.35,1999-02,18.4660116095639,12.2797430636463,0.0824835806122343,0.897008939158048,7.475074492983731,9.145367000381473,18.2907340007629,4.06231634515254,4.6500118570147,2.60854323686191
1999-03,26.37,1999-03,24.8217422754986,17.0438496779304,0.15845131066790602,1.03337811305156,10.8849161241431,11.3051565567841,24.635734215149302,4.82243119424064,6.09693086700423,3.18280458819882
1999-04,22.99,1999-04,24.9496495609441,17.3527753162007,0.145009264480786,1.07951341335696,10.827358414565301,11.5362925964714,24.804640296463297,4.91420285184886,5.961491984210111,3.48022234753887
1999-05,23.26,1999-05,23.197221372397298,17.2314503212338,0.0989796102002987,0.998794248384832,11.6256051253441,9.484046286465,23.0892436158151,4.43608616624975,4.93098421725125,2.93339572048158
1999-06,23.77,1999-06,23.997269771702598,17.036983816212498,0.134715212041743,1.25734197905627,10.2473371293086,10.7861979774756,23.9793077434303,5.50536166543926,5.99033642878953,3.33195624449912
1999-07,22.98,1999-07,16.2776526692276,10.6133262683799,0.047688435554378,0.593456086898927,6.517419525765001,7.69903298450125,15.8537554642998,3.0997483110345696,4.249569479401241,2.20426546562458
1999-08,24.36,1999-08,22.0251359301184,15.9015955076209,0.0891345039664854,1.00721989482128,9.58195917639717,10.0811123986094,22.3281932436044,5.40155094036901,4.92913806934665,3.2355824939834203
1999-09,23.43,1999-09,18.5053669622385,12.4789481159832,0.0946912052161326,0.7237113541518709,7.96758855318602,8.51544481193649,18.099547511312302,3.3750651002035803,4.62634174055961,2.42815304804225
1999-10,22.41,1999-10,21.9366258997016,14.6731815787933,0.0658318216396512,0.9143308561062672,8.91655450874832,10.6501258119258,21.8634794312131,4.61554216162443,4.96664521036923,2.9331733863889
1999-11,20.09,1999-11,21.1301971501074,15.1766543041186,0.0243997657622486,1.09798945930119,10.052703494046401,8.94658077949117,20.9268657687553,4.25369249788535,4.70102153685991,2.65144121283102
1999-12,19.06,1999-12,29.8436919752878,20.7454171027311,0.0337598325512305,1.26599372067114,12.761216704365099,13.7571317646264,29.6917727288073,6.380608352182571,7.00516525438034,4.16933932007697
2000-01,18.69,2000-01,14.9229255493604,10.027574310945901,0.0364418206333588,0.6620264081726851,6.942166830654861,6.06148949868202,14.297340961821101,2.53270653401844,3.77780207232486,1.5184091930566102
2000-02,18.12,2000-02,20.0361281365612,14.3408192725465,0.0236647182715289,0.891371054894257,9.5763226605454,8.63762216910807,19.9572457423227,4.07033154270298,4.953814358173389,2.55578957332512
2000-03,15.86,2000-03,23.891059449534,16.4992393730021,0.0670155945288468,0.904710526139432,10.9972590621837,10.327103116895303,23.5224736796253,4.38952144163946,5.77004268893371,2.78784873240002
2000-04,15.1,2000-04,19.5076597632126,12.5899894230441,0.0597086219250059,0.639735234910778,8.52127332901157,8.55539254154015,18.9446927564912,3.24985499334675,4.648742707018322,2.0386229485823404
2000-05,16.77,2000-05,27.6122322188729,20.149259455272,0.0767006450524248,1.05079883721822,13.5683441097739,11.7505388220314,27.873014412051106,5.27700437960683,5.60681715333225,3.39783857582242
2000-06,17.73,2000-06,34.9309624046869,24.906526923190107,0.0883210174581211,1.32481526187181,16.1038655165307,15.3236965289839,34.518797656549,7.227603261989571,7.801689875467348,4.6957340948567685
2000-07,15.4,2000-07,28.014067149598798,18.575851393188806,0.0,1.33758153235744,11.557305599807599,13.105293215906599,27.24758784454,5.861312332802299,7.24398088310438,3.7572514953860896
2000-08,16.84,2000-08,45.5982373790593,31.8038126257304,0.119743270428201,2.4667113708209603,19.8294855829102,20.8592777085927,45.550340070888005,10.034486061883301,11.1361241498227,5.915317559153169
2000-09,17.13,2000-09,21.155338880339894,14.918360954884,0.10213391799327197,1.06900167499625,9.552925796304107,9.21928833085941,20.923835332888398,4.03769422466738,5.004561981670361,2.7644247136845803
