time,country_name,index_All_sentiment,index_All_sentiment_(w/o_pos_and_neg),index_Crisis_sentiment,index_Fear_sentiment,index_Hedging_sentiment,index_Negative_sentiment,index_Negative_sentiment_+,index_Opinion_sentiment,index_Positive_sentiment,index_Risk_sentiment,pred_All_sentiment,pred_All_sentiment_(w/o_pos_and_neg),pred_Crisis_sentiment,pred_Fear_sentiment,pred_Hedging_sentiment,pred_Negative_sentiment,pred_Negative_sentiment_+,pred_Opinion_sentiment,pred_Positive_sentiment,pred_Risk_sentiment
1980-01,Finland,5.289619122472151,5.3145701560687195,0.0,0.0873286175879835,3.63037538830046,1.14774754544206,5.75121324400864,1.4721109821974299,0.736055491098718,0.386741020746784,,,,,,,,,,
1980-02,Finland,6.07988146785709,5.04527978950325,0.025545720453181,0.153274322719086,3.7296751861644304,1.7498818510428997,6.22038293034958,0.9707373772208799,1.13678456016655,0.459822968157259,,,,,,,,,,
1980-03,Finland,5.167996919933071,4.42759621507159,0.0444240422916882,0.118464112777835,3.2577631013904704,1.6436895647924599,5.138380891738611,0.8144407753476178,0.9773289304171421,0.3998163806251939,,,,,,,,,,
1980-04,Finland,9.33371972276556,7.37762322200487,0.0603733487889106,0.265642734671206,4.81779323335506,3.40505687169456,9.49069042961673,1.9802458402762602,2.25796324470525,0.821077543529184,,,,,,,,,,
1980-05,Finland,11.2968045481278,10.1205645951774,0.0,0.26955498921779997,7.3760047049598,2.9651048813957996,11.860419525583199,2.6465398941384,2.4014899039404,0.686139972554401,,,,,,,,,,
1980-06,Finland,7.30004732607668,6.11689540937057,0.0591575958353052,0.189304306672976,4.16469474680549,2.38996687174633,7.4183625177472905,1.5262659725508703,1.6682442025556001,0.6034074775201129,,,,,,,,,,
1980-07,Finland,16.6903674874634,12.1903300651148,0.0842002844098495,0.6736022752787959,8.5603622483347,6.193398697702251,16.0728987351245,2.94700995434473,4.56552653244517,1.2536486789910901,,,,,,,,,,
1980-08,Finland,5.10717325698367,3.7529985297531496,0.0515876086564007,0.128969021641001,2.26985478088163,2.4117207046867297,5.31352369160928,1.16072119476901,0.9672676623075142,0.451391575743506,,,,,,,,,,
1980-09,Finland,9.20252827355726,8.24594967670065,0.0484343593345119,0.31482333567432697,5.33988811662993,3.08769040757513,9.94115225340857,2.19165475988666,1.7315283462088,1.1018816748601399,,,,,,,,,,
1980-10,Finland,5.77601650290429,4.47315563758753,0.0217143477552793,0.141143260409315,2.88800825145214,2.47543564410184,5.94973128494653,1.18343195266272,1.17257477878508,0.553715867759622,,,,,,,,,,
1980-11,Finland,7.118013427161679,5.85618377416484,0.0647092129741972,0.0970638194612958,4.70759524387284,1.87656717625171,7.134190730405231,0.808865162177465,1.26182965299684,0.43678718757583096,,,,,,,,,,
1980-12,Finland,6.8521546859525095,5.735080728746799,0.0,0.161227169081235,3.9730980952161605,2.52205357348504,7.3358361931962195,1.2437524471981,1.40497961627933,0.575811318147269,,,,,,,,,,
1981-01,Finland,10.6393581501968,8.12278865799572,0.0373747944386305,0.36128967957342895,5.7806348731748605,4.036477799372101,10.8760651816415,1.5821996312353601,2.2051128718792,0.984202920217271,,,,,,,,,,
1981-02,Finland,6.55187270647312,5.39303807811733,0.0148568542096896,0.20799595893565398,3.69935669821272,2.52566521564723,6.86386664487661,1.21826204519455,1.20340519098486,0.623987876806964,,,,,,,,,,
1981-03,Finland,10.944838430857901,8.3726451935393,0.0312412134087287,0.426963249919293,5.98789923667301,3.8010142980620003,10.6844949857852,1.86405906672081,3.1553625542816,0.833099024232767,,,,,,,,,,
1981-04,Finland,11.095620513647699,8.97558502609717,0.0576096599877867,0.36870182392183504,6.40619419064188,3.59484278323789,11.2454056296159,2.07394775956032,2.2006890115334503,0.9332764918021451,,,,,,,,,,
1981-05,Finland,13.0291659952579,9.86395340807071,0.011509863953408,0.264726870928385,8.18351327087313,4.00543265578601,12.994636403397699,1.1970258511544298,2.53217006974977,0.5639833337169949,,,,,,,,,,
1981-06,Finland,5.434675786701259,4.78605263675138,0.0,0.15724197574542498,3.3119091141380097,1.7001788627473997,5.778642608644379,1.18914244157477,0.9532794779566399,0.45207068026809705,,,,,,,,,,
1981-07,Finland,7.64245123636922,6.71479035478421,0.0122868990938411,0.10443864229765,4.644447857471969,2.38365842420519,8.17693134695131,1.60958378129319,1.24097680847795,0.7986484410996769,,,,,,,,,,
1981-08,Finland,6.17665572591161,5.7438964075356305,0.0112405017759992,0.0730632615439953,4.95706128321568,0.927341396519941,6.3565037543276,0.522683332583966,0.5620250887999639,0.252911289959983,,,,,,,,,,
1981-09,Finland,8.620961386918841,7.93932230102443,0.0,0.0945626477541371,6.95823483057525,1.26083530338849,8.73128447596533,0.685579196217494,0.74468085106383,0.350669818754925,,,,,,,,,,
1981-10,Finland,7.089790844883191,6.45571530187742,0.00359249599436696,0.0628686799014219,5.559387551282869,1.09032253429037,7.13828954080714,0.6951479749100071,0.614316815036751,0.24249347961976997,,,,,,,,,,
1981-11,Finland,8.079712062668719,7.46572804742497,0.00529296564865294,0.0317577938919176,6.90202720584343,0.8071772614195721,8.0373683374795,0.43402318318954,0.5769332557031701,0.15614248663526098,,,,,,,,,,
1981-12,Finland,8.997552665674961,7.693907257226041,0.0439880352544108,0.179951053313498,6.37426619959371,2.01945070940703,8.96556136730812,0.9077530911592031,1.38362365436601,0.48786730009437396,,,,,,,,,,
1982-01,Finland,6.12882345084096,5.599679431195849,0.0102746411581575,0.11815837331881099,4.705785650436151,1.0017775129203599,6.29321770937147,0.62675311064761,0.914443063076022,0.30823923474472603,,,,,,,,,,
