time,country_name,index_All_sentiment,index_All_sentiment_(w/o_pos_and_neg),index_Crisis_sentiment,index_Fear_sentiment,index_Hedging_sentiment,index_Negative_sentiment,index_Negative_sentiment_+,index_Opinion_sentiment,index_Positive_sentiment,index_Risk_sentiment,pred_All_sentiment,pred_All_sentiment_(w/o_pos_and_neg),pred_Crisis_sentiment,pred_Fear_sentiment,pred_Hedging_sentiment,pred_Negative_sentiment,pred_Negative_sentiment_+,pred_Opinion_sentiment,pred_Positive_sentiment,pred_Risk_sentiment
1980-01,Israel,65.48667283526841,49.338865176252796,0.14924036653434,3.5519207235172896,30.803211652687803,29.639136793720002,67.0686207205324,14.058442527534803,13.551025281318,8.92457391875354,,,,,,,,,,
1980-02,Israel,62.217194570135895,44.004524886877796,0.0377073906485671,3.24283559577677,28.431372549019603,28.2805429864253,63.0090497737558,12.254901960784302,12.8205128205128,6.93815987933635,,,,,,,,,,
1980-03,Israel,53.66439727673221,40.0035598273484,0.22248920927335,2.53637698571619,25.9422418012726,23.005384238864398,54.1983713789882,11.079962621812802,9.433542473190052,6.6746762782005,,,,,,,,,,
1980-04,Israel,38.4034276694104,29.0449881610103,0.112752283233735,2.07464201150073,19.4159431728492,16.6873379185928,39.3054459352803,7.328898410192799,7.667155259894001,4.37478858946893,,,,,,,,,,
1980-05,Israel,58.001666346215494,50.0544767031981,0.128180478113183,3.3326924309427595,30.442863551880997,23.6492982118823,62.2957123630071,15.8302890469781,9.54944561943216,8.13946036018714,,,,,,,,,,
1980-06,Israel,46.0859816728406,36.800545915383104,0.0974848898420744,2.7783193604991205,22.8358354455059,19.1801520764281,48.0844219146031,10.8695652173913,11.332618444141099,6.45837395203743,,,,,,,,,,
1980-07,Israel,59.111681949879106,46.5366349054631,0.119477881657158,3.43498909764329,30.526598763403896,24.074793153917398,60.54541652976499,13.2620448639445,12.4256996923444,6.541414020729411,,,,,,,,,,
1980-08,Israel,56.36754433100471,44.9489521762492,0.10746910263299302,2.65986029016657,27.3240193444384,24.5298226759806,59.9140247178934,14.6963997850617,9.29607737775389,7.09296077377753,,,,,,,,,,
1980-09,Israel,57.1877402319598,42.0468598549417,0.200541461947257,2.6070390053143395,26.9728266319061,25.2348006283632,58.1236003877136,11.0632039840903,11.7985226778969,6.851833283197959,,,,,,,,,,
1980-10,Israel,55.5952097707986,42.0731223729082,0.15861686097232097,3.2912998651756604,28.0355301768578,24.3873423744944,57.0624157347926,10.508367039416198,11.182488698548601,7.21706717424062,,,,,,,,,,
1980-11,Israel,60.911518911002,46.6959593348841,0.0430774532609632,3.8338933402257203,30.412682002240004,27.0095631946239,63.280778840355,12.4063065391574,12.4063065391574,7.45239941414663,,,,,,,,,,
1980-12,Israel,56.39873277830999,43.1739482796729,0.110513519487217,2.6154866278641404,26.781109555735604,25.528623001547103,58.940543726516104,13.0774331393207,10.388270831798401,8.030649082737781,,,,,,,,,,
1981-01,Israel,59.114927344782,43.97056048311,0.188714851858841,2.5004717871296402,29.486695602943897,25.948292130590602,60.247216455935,10.615210417059801,11.841856954142198,6.8880920928477005,,,,,,,,,,
1981-02,Israel,47.2840424812284,38.3548670770479,0.0,3.04403706960698,22.8641006561591,21.5111952918893,50.86924169654329,13.2584725698437,9.60562808631536,6.223364675640941,,,,,,,,,,
1981-03,Israel,48.693955386048096,36.4982926072109,0.0886957293006341,2.66087187901902,22.129584460508198,21.5974100847044,50.2461306488093,11.663488403033302,10.953922568628302,5.898265998492169,,,,,,,,,,
1981-04,Israel,41.7293747434669,31.3768413371641,0.0456058740365759,2.3487025128836603,20.0209787020568,18.5615907328863,42.4818716650705,8.50549550782141,7.9582250193825,5.70073425457199,,,,,,,,,,
1981-05,Israel,58.1936341481428,42.6605617507324,0.0738497895280998,2.65859242301159,26.4136080545503,27.989070231149803,59.9167959037985,12.948329763926802,9.96972158629347,8.24655983063782,,,,,,,,,,
1981-06,Israel,61.96540581638471,45.9111312561227,0.0877282762855847,3.68458760399456,29.5790504876229,28.4532042752912,63.5591361689062,13.510154547980001,13.437047651075401,7.38379658737005,,,,,,,,,,
1981-07,Israel,57.32257298836921,43.9908220587071,0.0395600917794129,3.83732890260305,27.1184429147875,26.505261492206603,59.893978954031105,13.015270195426801,9.57354221061793,8.248279136007591,,,,,,,,,,
1981-08,Israel,51.0456699596819,39.586919104991296,0.141466059934454,2.71143281541037,24.4972060453162,22.0215499964633,52.5310635889937,12.189658831018699,11.1286633815103,6.3188173437389406,,,,,,,,,,
1981-09,Israel,53.4360978123189,41.8643594753,0.10734451147512801,3.4564932694991297,25.5694626333755,23.7660748405933,55.7332703578867,12.3660877219347,12.494901135704902,7.9864316537495394,,,,,,,,,,
1981-10,Israel,53.7065219788702,43.5386753126447,0.110280332605483,3.39663424424888,26.9084011557378,23.754383643221,56.441474227486204,13.3439202452634,9.57233287015592,7.4328944176095595,,,,,,,,,,
1981-11,Israel,65.7882173207292,54.8076004965147,0.0954836245583882,5.60170597409211,29.5680957382475,31.4141124797096,71.6127184187909,20.879085903434202,12.5720105668544,10.6305102008338,,,,,,,,,,
1981-12,Israel,53.6279137670934,40.6102486739014,0.194656674290719,3.4064918000875894,23.480461336318,25.816341427806698,55.96379385858211,14.6479147403766,11.5334079517251,7.59161029733806,,,,,,,,,,
1982-01,Israel,60.239294128516704,48.3207834803899,0.0923915554118353,4.527186215179929,27.024529957961803,29.0109483993163,62.9186492354599,17.7391786390723,12.2418810920681,9.33154709659537,,,,,,,,,,
