LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
FIN,STINT,TOT,PC_PA,M,2007-08,4.5436,
FIN,STINT,TOT,PC_PA,M,2007-09,4.7417,
FIN,STINT,TOT,PC_PA,M,2007-10,4.6874,
FIN,STINT,TOT,PC_PA,M,2007-11,4.6385,
FIN,STINT,TOT,PC_PA,M,2007-12,4.8484,
FIN,STINT,TOT,PC_PA,M,2008-01,4.4815,
FIN,STINT,TOT,PC_PA,M,2008-02,4.3621,
FIN,STINT,TOT,PC_PA,M,2008-03,4.5964,
FIN,STINT,TOT,PC_PA,M,2008-04,4.7835,
FIN,STINT,TOT,PC_PA,M,2008-05,4.8574,
FIN,STINT,TOT,PC_PA,M,2008-06,4.9405,
FIN,STINT,TOT,PC_PA,M,2008-07,4.961,
FIN,STINT,TOT,PC_PA,M,2008-08,4.9652,
FIN,STINT,TOT,PC_PA,M,2008-09,5.0192,
FIN,STINT,TOT,PC_PA,M,2008-10,5.1131,
FIN,STINT,TOT,PC_PA,M,2008-11,4.2383,
FIN,STINT,TOT,PC_PA,M,2008-12,3.2926,
FIN,STINT,TOT,PC_PA,M,2009-01,2.4565,
FIN,STINT,TOT,PC_PA,M,2009-02,1.9431,
FIN,STINT,TOT,PC_PA,M,2009-03,1.6355,
FIN,STINT,TOT,PC_PA,M,2009-04,1.4223,
FIN,STINT,TOT,PC_PA,M,2009-05,1.2817,
FIN,STINT,TOT,PC_PA,M,2009-06,1.2279,
FIN,STINT,TOT,PC_PA,M,2009-07,0.975,
FIN,STINT,TOT,PC_PA,M,2009-08,0.8605,
FIN,STINT,TOT,PC_PA,M,2009-09,0.7721,
FIN,STINT,TOT,PC_PA,M,2009-10,0.7375,
FIN,STINT,TOT,PC_PA,M,2009-11,0.7162,
FIN,STINT,TOT,PC_PA,M,2009-12,0.7120000000000001,
FIN,STINT,TOT,PC_PA,M,2010-01,0.6797,
FIN,STINT,TOT,PC_PA,M,2010-02,0.6617,
FIN,STINT,TOT,PC_PA,M,2010-03,0.645,
FIN,STINT,TOT,PC_PA,M,2010-04,0.6447,
FIN,STINT,TOT,PC_PA,M,2010-05,0.6865,
FIN,STINT,TOT,PC_PA,M,2010-06,0.7276,
FIN,STINT,TOT,PC_PA,M,2010-07,0.8488,
FIN,STINT,TOT,PC_PA,M,2010-08,0.8955,
FIN,STINT,TOT,PC_PA,M,2010-09,0.8805,
FIN,STINT,TOT,PC_PA,M,2010-10,0.9977,
FIN,STINT,TOT,PC_PA,M,2010-11,1.042,
FIN,STINT,TOT,PC_PA,M,2010-12,1.0217,
FIN,STINT,TOT,PC_PA,M,2011-01,1.0172,
FIN,STINT,TOT,PC_PA,M,2011-02,1.0867,
FIN,STINT,TOT,PC_PA,M,2011-03,1.1755,
FIN,STINT,TOT,PC_PA,M,2011-04,1.3212,
FIN,STINT,TOT,PC_PA,M,2011-05,1.4251,
FIN,STINT,TOT,PC_PA,M,2011-06,1.4886,
FIN,STINT,TOT,PC_PA,M,2011-07,1.5976,
FIN,STINT,TOT,PC_PA,M,2011-08,1.5521,
FIN,STINT,TOT,PC_PA,M,2011-09,1.5365,
FIN,STINT,TOT,PC_PA,M,2011-10,1.5759,
FIN,STINT,TOT,PC_PA,M,2011-11,1.4847,
FIN,STINT,TOT,PC_PA,M,2011-12,1.4261,
FIN,STINT,TOT,PC_PA,M,2012-01,1.2222,
FIN,STINT,TOT,PC_PA,M,2012-02,1.0483,
FIN,STINT,TOT,PC_PA,M,2012-03,0.8585,
FIN,STINT,TOT,PC_PA,M,2012-04,0.7443,
FIN,STINT,TOT,PC_PA,M,2012-05,0.6849,
FIN,STINT,TOT,PC_PA,M,2012-06,0.6589,
FIN,STINT,TOT,PC_PA,M,2012-07,0.49700000000000005,
FIN,STINT,TOT,PC_PA,M,2012-08,0.3324,
FIN,STINT,TOT,PC_PA,M,2012-09,0.2463,
FIN,STINT,TOT,PC_PA,M,2012-10,0.2079,
FIN,STINT,TOT,PC_PA,M,2012-11,0.192,
FIN,STINT,TOT,PC_PA,M,2012-12,0.1855,
FIN,STINT,TOT,PC_PA,M,2013-01,0.2049,
FIN,STINT,TOT,PC_PA,M,2013-02,0.2234,
FIN,STINT,TOT,PC_PA,M,2013-03,0.2061,
FIN,STINT,TOT,PC_PA,M,2013-04,0.2089,
FIN,STINT,TOT,PC_PA,M,2013-05,0.2012,
FIN,STINT,TOT,PC_PA,M,2013-06,0.2103,
FIN,STINT,TOT,PC_PA,M,2013-07,0.2214,
FIN,STINT,TOT,PC_PA,M,2013-08,0.2259,
FIN,STINT,TOT,PC_PA,M,2013-09,0.2232,
FIN,STINT,TOT,PC_PA,M,2013-10,0.2258,
FIN,STINT,TOT,PC_PA,M,2013-11,0.2234,
FIN,STINT,TOT,PC_PA,M,2013-12,0.2735,
FIN,STINT,TOT,PC_PA,M,2014-01,0.292,
FIN,STINT,TOT,PC_PA,M,2014-02,0.2881,
FIN,STINT,TOT,PC_PA,M,2014-03,0.3053,
FIN,STINT,TOT,PC_PA,M,2014-04,0.3297,
FIN,STINT,TOT,PC_PA,M,2014-05,0.3246,
FIN,STINT,TOT,PC_PA,M,2014-06,0.2414,
FIN,STINT,TOT,PC_PA,M,2014-07,0.205,
FIN,STINT,TOT,PC_PA,M,2014-08,0.1916,
FIN,STINT,TOT,PC_PA,M,2014-09,0.0971,
FIN,STINT,TOT,PC_PA,M,2014-10,0.0826,
FIN,STINT,TOT,PC_PA,M,2014-11,0.0809,
FIN,STINT,TOT,PC_PA,M,2014-12,0.0809,
FIN,STINT,TOT,PC_PA,M,2015-01,0.0627,
FIN,STINT,TOT,PC_PA,M,2015-02,0.0482,
FIN,STINT,TOT,PC_PA,M,2015-03,0.0272,
FIN,STINT,TOT,PC_PA,M,2015-04,0.0047,
FIN,STINT,TOT,PC_PA,M,2015-05,-0.0104,
FIN,STINT,TOT,PC_PA,M,2015-06,-0.0139,
FIN,STINT,TOT,PC_PA,M,2015-07,-0.0187,
FIN,STINT,TOT,PC_PA,M,2015-08,-0.0277,
FIN,STINT,TOT,PC_PA,M,2015-09,-0.037000000000000005,
FIN,STINT,TOT,PC_PA,M,2015-10,-0.0536,
FIN,STINT,TOT,PC_PA,M,2015-11,-0.0876,
FIN,STINT,TOT,PC_PA,M,2015-12,-0.1263,
FIN,STINT,TOT,PC_PA,M,2016-01,-0.1461,
FIN,STINT,TOT,PC_PA,M,2016-02,-0.1836,
FIN,STINT,TOT,PC_PA,M,2016-03,-0.2285,
FIN,STINT,TOT,PC_PA,M,2016-04,-0.2492,
FIN,STINT,TOT,PC_PA,M,2016-05,-0.2572,
FIN,STINT,TOT,PC_PA,M,2016-06,-0.2679,
FIN,STINT,TOT,PC_PA,M,2016-07,-0.2945,
FIN,STINT,TOT,PC_PA,M,2016-08,-0.2982,
FIN,STINT,TOT,PC_PA,M,2016-09,-0.3016,
FIN,STINT,TOT,PC_PA,M,2016-10,-0.309,
FIN,STINT,TOT,PC_PA,M,2016-11,-0.3127,
FIN,STINT,TOT,PC_PA,M,2016-12,-0.3158,
FIN,STINT,TOT,PC_PA,M,2017-01,-0.3255,
FIN,STINT,TOT,PC_PA,M,2017-02,-0.3286,
FIN,STINT,TOT,PC_PA,M,2017-03,-0.3293,
FIN,STINT,TOT,PC_PA,M,2017-04,-0.3304,
FIN,STINT,TOT,PC_PA,M,2017-05,-0.3295,
FIN,STINT,TOT,PC_PA,M,2017-06,-0.33,
FIN,STINT,TOT,PC_PA,M,2017-07,-0.3304,
FIN,STINT,TOT,PC_PA,M,2017-08,-0.3291,
FIN,STINT,TOT,PC_PA,M,2017-09,-0.3294,
FIN,STINT,TOT,PC_PA,M,2017-10,-0.3295,
FIN,STINT,TOT,PC_PA,M,2017-11,-0.32899999999999996,
FIN,STINT,TOT,PC_PA,M,2017-12,-0.3279,
FIN,STINT,TOT,PC_PA,M,2018-01,-0.3285,
FIN,STINT,TOT,PC_PA,M,2018-02,-0.3285,
FIN,STINT,TOT,PC_PA,M,2018-03,-0.3279,
