LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
NOR,STINT,TOT,PC_PA,M,2019-04,1.4,
NOR,STINT,TOT,PC_PA,M,2019-05,1.46,
NOR,STINT,TOT,PC_PA,M,2019-06,1.51,
NOR,STINT,TOT,PC_PA,M,2019-07,1.57,
NOR,STINT,TOT,PC_PA,M,2019-08,1.61,
NOR,STINT,TOT,PC_PA,M,2019-09,1.7,
NOR,STINT,TOT,PC_PA,M,2019-10,1.81,
NOR,STINT,TOT,PC_PA,M,2019-11,1.85,
NOR,STINT,TOT,PC_PA,M,2019-12,1.85,
NOR,STINT,TOT,PC_PA,M,2020-01,1.83,
NOR,STINT,TOT,PC_PA,M,2020-02,1.75,
NOR,STINT,TOT,PC_PA,M,2020-03,1.39,
NOR,STINT,TOT,PC_PA,M,2020-04,0.76,
NOR,STINT,TOT,PC_PA,M,2020-05,0.3,
NOR,STINT,TOT,PC_PA,M,2020-06,0.34,
NOR,STINT,TOT,PC_PA,M,2020-07,0.32,
NOR,STINT,TOT,PC_PA,M,2020-08,0.25,
NOR,STINT,TOT,PC_PA,M,2020-09,0.27,
NOR,STINT,TOT,PC_PA,M,2020-10,0.33,
