LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
ESP,STINT,TOT,PC_PA,M,1988-02,12.012,
ESP,STINT,TOT,PC_PA,M,1988-03,11.055,
ESP,STINT,TOT,PC_PA,M,1988-04,10.902000000000001,
ESP,STINT,TOT,PC_PA,M,1988-05,11.107000000000001,
ESP,STINT,TOT,PC_PA,M,1988-06,10.443,
ESP,STINT,TOT,PC_PA,M,1988-07,10.786,
ESP,STINT,TOT,PC_PA,M,1988-08,10.747,
ESP,STINT,TOT,PC_PA,M,1988-09,11.175,
ESP,STINT,TOT,PC_PA,M,1988-10,12.629000000000001,
ESP,STINT,TOT,PC_PA,M,1988-11,12.57,
ESP,STINT,TOT,PC_PA,M,1988-12,13.648,
ESP,STINT,TOT,PC_PA,M,1989-01,14.135,
ESP,STINT,TOT,PC_PA,M,1989-02,14.562999999999999,
ESP,STINT,TOT,PC_PA,M,1989-03,15.127,
ESP,STINT,TOT,PC_PA,M,1989-04,14.78,
ESP,STINT,TOT,PC_PA,M,1989-05,14.765,
ESP,STINT,TOT,PC_PA,M,1989-06,14.895999999999999,
ESP,STINT,TOT,PC_PA,M,1989-07,15.53,
ESP,STINT,TOT,PC_PA,M,1989-08,15.307,
ESP,STINT,TOT,PC_PA,M,1989-09,15.064,
ESP,STINT,TOT,PC_PA,M,1989-10,14.959000000000001,
ESP,STINT,TOT,PC_PA,M,1989-11,15.331,
ESP,STINT,TOT,PC_PA,M,1989-12,15.979000000000001,
ESP,STINT,TOT,PC_PA,M,1990-01,15.604000000000001,
ESP,STINT,TOT,PC_PA,M,1990-02,15.498,
ESP,STINT,TOT,PC_PA,M,1990-03,15.434000000000001,
ESP,STINT,TOT,PC_PA,M,1990-04,14.992,
ESP,STINT,TOT,PC_PA,M,1990-05,15.046,
ESP,STINT,TOT,PC_PA,M,1990-06,14.995999999999999,
ESP,STINT,TOT,PC_PA,M,1990-07,15.01,
ESP,STINT,TOT,PC_PA,M,1990-08,15.017999999999999,
ESP,STINT,TOT,PC_PA,M,1990-09,15.157,
ESP,STINT,TOT,PC_PA,M,1990-10,14.967,
ESP,STINT,TOT,PC_PA,M,1990-11,14.978,
ESP,STINT,TOT,PC_PA,M,1990-12,15.119000000000002,
ESP,STINT,TOT,PC_PA,M,1991-01,15.148,
ESP,STINT,TOT,PC_PA,M,1991-02,14.703,
ESP,STINT,TOT,PC_PA,M,1991-03,13.787,
ESP,STINT,TOT,PC_PA,M,1991-04,13.463,
ESP,STINT,TOT,PC_PA,M,1991-05,12.936,
ESP,STINT,TOT,PC_PA,M,1991-06,12.494000000000002,
ESP,STINT,TOT,PC_PA,M,1991-07,12.821,
ESP,STINT,TOT,PC_PA,M,1991-08,12.717,
ESP,STINT,TOT,PC_PA,M,1991-09,12.394,
ESP,STINT,TOT,PC_PA,M,1991-10,12.618,
ESP,STINT,TOT,PC_PA,M,1991-11,12.72,
ESP,STINT,TOT,PC_PA,M,1991-12,12.92,
ESP,STINT,TOT,PC_PA,M,1992-01,12.878,
ESP,STINT,TOT,PC_PA,M,1992-02,12.749,
ESP,STINT,TOT,PC_PA,M,1992-03,12.574000000000002,
ESP,STINT,TOT,PC_PA,M,1992-04,12.546,
ESP,STINT,TOT,PC_PA,M,1992-05,12.502,
ESP,STINT,TOT,PC_PA,M,1992-06,12.624,
ESP,STINT,TOT,PC_PA,M,1992-07,12.95,
ESP,STINT,TOT,PC_PA,M,1992-08,13.482999999999999,
ESP,STINT,TOT,PC_PA,M,1992-09,14.118,
ESP,STINT,TOT,PC_PA,M,1992-10,14.234000000000002,
ESP,STINT,TOT,PC_PA,M,1992-11,14.29,
ESP,STINT,TOT,PC_PA,M,1992-12,15.155999999999999,
ESP,STINT,TOT,PC_PA,M,1993-01,14.405,
ESP,STINT,TOT,PC_PA,M,1993-02,13.829,
ESP,STINT,TOT,PC_PA,M,1993-03,14.645,
ESP,STINT,TOT,PC_PA,M,1993-04,13.968,
ESP,STINT,TOT,PC_PA,M,1993-05,12.847000000000001,
ESP,STINT,TOT,PC_PA,M,1993-06,11.102,
ESP,STINT,TOT,PC_PA,M,1993-07,11.270999999999999,
ESP,STINT,TOT,PC_PA,M,1993-08,10.552999999999999,
ESP,STINT,TOT,PC_PA,M,1993-09,9.979,
ESP,STINT,TOT,PC_PA,M,1993-10,9.58,
ESP,STINT,TOT,PC_PA,M,1993-11,9.215,
ESP,STINT,TOT,PC_PA,M,1993-12,8.863,
ESP,STINT,TOT,PC_PA,M,1994-01,8.766,
ESP,STINT,TOT,PC_PA,M,1994-02,8.622,
ESP,STINT,TOT,PC_PA,M,1994-03,8.144,
ESP,STINT,TOT,PC_PA,M,1994-04,7.876,
ESP,STINT,TOT,PC_PA,M,1994-05,7.678,
ESP,STINT,TOT,PC_PA,M,1994-06,7.706,
ESP,STINT,TOT,PC_PA,M,1994-07,7.747000000000001,
ESP,STINT,TOT,PC_PA,M,1994-08,7.812,
ESP,STINT,TOT,PC_PA,M,1994-09,7.843,
ESP,STINT,TOT,PC_PA,M,1994-10,7.82,
ESP,STINT,TOT,PC_PA,M,1994-11,7.864,
ESP,STINT,TOT,PC_PA,M,1994-12,8.224,
ESP,STINT,TOT,PC_PA,M,1995-01,8.94,
ESP,STINT,TOT,PC_PA,M,1995-02,8.602,
ESP,STINT,TOT,PC_PA,M,1995-03,9.556000000000001,
ESP,STINT,TOT,PC_PA,M,1995-04,9.352,
ESP,STINT,TOT,PC_PA,M,1995-05,9.38,
ESP,STINT,TOT,PC_PA,M,1995-06,9.631,
ESP,STINT,TOT,PC_PA,M,1995-07,9.652999999999999,
ESP,STINT,TOT,PC_PA,M,1995-08,9.597999999999999,
ESP,STINT,TOT,PC_PA,M,1995-09,9.38,
ESP,STINT,TOT,PC_PA,M,1995-10,9.48,
ESP,STINT,TOT,PC_PA,M,1995-11,9.48,
ESP,STINT,TOT,PC_PA,M,1995-12,9.21,
ESP,STINT,TOT,PC_PA,M,1996-01,8.89,
ESP,STINT,TOT,PC_PA,M,1996-02,8.71,
ESP,STINT,TOT,PC_PA,M,1996-03,8.44,
ESP,STINT,TOT,PC_PA,M,1996-04,7.58,
ESP,STINT,TOT,PC_PA,M,1996-05,7.47,
ESP,STINT,TOT,PC_PA,M,1996-06,7.3,
ESP,STINT,TOT,PC_PA,M,1996-07,7.25,
ESP,STINT,TOT,PC_PA,M,1996-08,7.33,
